SERIAL,DEPARTMENTID,HALLSTATUS,DISTRICT,THANA,SEX,PLACEOFBIRTH,STARTINGACADEMICYEAR2,ADMISSIONDATE,COURSENUMBER,LETTERGRADE,CLASSATTENDENCEMARKS,CLASSTESTMARKS,PARTAMARKS,PARTBMARKS,TOTALNUMBER,LEVELNAME,TERMNAME,GPA,CGPA,TERMCOUNT,CRHREARNED,TOTCRHRCOMPLETED
"15,330",CE,Resident,Mymensingh,Nandail,M,Mymensingh,,03/27/2012 00:00:00,CHEM 103,C+,30,43,32,53,158,1,1,3,3,1,16,16
"15,330",CE,Resident,Mymensingh,Nandail,M,Mymensingh,,03/27/2012 00:00:00,CHEM 114,A,,,,,113,1,1,3,3,1,16,16
"15,330",CE,Resident,Mymensingh,Nandail,M,Mymensingh,,03/27/2012 00:00:00,EEE 165,,,,,,,1,2,,,2,,
"15,330",CE,Resident,Mymensingh,Nandail,M,Mymensingh,,03/27/2012 00:00:00,HUM 185,,,,,,,1,2,,,2,,
"15,330",CE,Resident,Mymensingh,Nandail,M,Mymensingh,,03/27/2012 00:00:00,HUM 274,,,,,,,1,2,,,2,,
"15,330",CE,Resident,Mymensingh,Nandail,M,Mymensingh,,03/27/2012 00:00:00,HUM 355,B-,20,33,16,44,113,1,1,3,3,1,16,16
"15,330",CE,Resident,Mymensingh,Nandail,M,Mymensingh,,03/27/2012 00:00:00,MATH 137,C,30,46,25,43,144,1,1,3,3,1,16,16
"15,330",CE,Resident,Mymensingh,Nandail,M,Mymensingh,,03/27/2012 00:00:00,MATH 139,,,,,,,1,2,,,2,,
"15,330",CE,Resident,Mymensingh,Nandail,M,Mymensingh,,03/27/2012 00:00:00,PHY 101,F,30,47,6,27,110,1,1,3,3,1,16,16
"15,330",CE,Resident,Mymensingh,Nandail,M,Mymensingh,,03/27/2012 00:00:00,PHY 102,A-,,,,,105,1,1,3,3,1,16,16
"15,330",CE,Resident,Mymensingh,Nandail,M,Mymensingh,,03/27/2012 00:00:00,PHY 151,,,,,,,1,2,,,2,,
"15,330",CE,Resident,Mymensingh,Nandail,M,Mymensingh,,03/27/2012 00:00:00,SHOP 132,,,,,,,1,2,,,2,,
"15,331",CE,Resident,Khulna,Khulna thana,F,Khulna,,03/27/2012 00:00:00,CE 100,B+,,,,,97,1,1,4,4,1,19,19
"15,331",CE,Resident,Khulna,Khulna thana,F,Khulna,,03/27/2012 00:00:00,CE 101,A,30,49,84,69,232,1,1,4,4,1,19,19
"15,331",CE,Resident,Khulna,Khulna thana,F,Khulna,,03/27/2012 00:00:00,CE 102,,,,,,,1,2,,,2,,
"15,331",CE,Resident,Khulna,Khulna thana,F,Khulna,,03/27/2012 00:00:00,CE 103,,,,,,,1,2,,,2,,
"15,331",CE,Resident,Khulna,Khulna thana,F,Khulna,,03/27/2012 00:00:00,CHEM 103,A-,30,47,65,73,215,1,1,4,4,1,19,19
"15,331",CE,Resident,Khulna,Khulna thana,F,Khulna,,03/27/2012 00:00:00,CHEM 114,A,,,,,114,1,1,4,4,1,19,19
"15,331",CE,Resident,Khulna,Khulna thana,F,Khulna,,03/27/2012 00:00:00,EEE 165,,,,,,,1,2,,,2,,
"15,331",CE,Resident,Khulna,Khulna thana,F,Khulna,,03/27/2012 00:00:00,HUM 185,,,,,,,1,2,,,2,,
"15,331",CE,Resident,Khulna,Khulna thana,F,Khulna,,03/27/2012 00:00:00,HUM 274,,,,,,,1,2,,,2,,
"15,331",CE,Resident,Khulna,Khulna thana,F,Khulna,,03/27/2012 00:00:00,HUM 355,A+,20,35,58,56,169,1,1,4,4,1,19,19
"15,331",CE,Resident,Khulna,Khulna thana,F,Khulna,,03/27/2012 00:00:00,MATH 137,A-,30,57,50,72,209,1,1,4,4,1,19,19
"15,331",CE,Resident,Khulna,Khulna thana,F,Khulna,,03/27/2012 00:00:00,MATH 139,,,,,,,1,2,,,2,,
"15,331",CE,Resident,Khulna,Khulna thana,F,Khulna,,03/27/2012 00:00:00,PHY 101,A,30,45,73,76,224,1,1,4,4,1,19,19
"15,331",CE,Resident,Khulna,Khulna thana,F,Khulna,,03/27/2012 00:00:00,PHY 102,A-,,,,,107,1,1,4,4,1,19,19
"15,331",CE,Resident,Khulna,Khulna thana,F,Khulna,,03/27/2012 00:00:00,PHY 151,,,,,,,1,2,,,2,,
"15,331",CE,Resident,Khulna,Khulna thana,F,Khulna,,03/27/2012 00:00:00,SHOP 132,,,,,,,1,2,,,2,,
"15,332",CE,Attached,Shariatpur,Palung,M,Shariatpur,,03/27/2012 00:00:00,CE 100,F,,,,,10,1,1,3,3,1,5,5
"15,332",CE,Attached,Shariatpur,Palung,M,Shariatpur,,03/27/2012 00:00:00,CE 101,F,12,20,6,17,55,1,1,3,3,1,5,5
"15,332",CE,Attached,Shariatpur,Palung,M,Shariatpur,,03/27/2012 00:00:00,CE 102,,,,,,,1,2,,,2,,
"15,332",CE,Attached,Shariatpur,Palung,M,Shariatpur,,03/27/2012 00:00:00,CE 103,,,,,,,1,2,,,2,,
"15,332",CE,Attached,Shariatpur,Palung,M,Shariatpur,,03/27/2012 00:00:00,CHEM 103,C,18,19,51,49,137,1,1,3,3,1,5,5
"15,332",CE,Attached,Shariatpur,Palung,M,Shariatpur,,03/27/2012 00:00:00,CHEM 114,F,,,,,Abs,1,1,3,3,1,5,5
"15,332",CE,Attached,Shariatpur,Palung,M,Shariatpur,,03/27/2012 00:00:00,EEE 165,,,,,,,1,2,,,2,,
"15,332",CE,Attached,Shariatpur,Palung,M,Shariatpur,,03/27/2012 00:00:00,HUM 185,,,,,,,1,2,,,2,,
"15,332",CE,Attached,Shariatpur,Palung,M,Shariatpur,,03/27/2012 00:00:00,HUM 274,,,,,,,1,2,,,2,,
"15,332",CE,Attached,Shariatpur,Palung,M,Shariatpur,,03/27/2012 00:00:00,HUM 355,A,20,35,60,39,154,1,1,3,3,1,5,5
"15,332",CE,Attached,Shariatpur,Palung,M,Shariatpur,,03/27/2012 00:00:00,MATH 137,F,00,39,15,44,98,1,1,3,3,1,5,5
"15,332",CE,Attached,Shariatpur,Palung,M,Shariatpur,,03/27/2012 00:00:00,MATH 139,,,,,,,1,2,,,2,,
"15,332",CE,Attached,Shariatpur,Palung,M,Shariatpur,,03/27/2012 00:00:00,PHY 101,F,00,18,19,25,62,1,1,3,3,1,5,5
"15,332",CE,Attached,Shariatpur,Palung,M,Shariatpur,,03/27/2012 00:00:00,PHY 102,F,,,,,31,1,1,3,3,1,5,5
"15,332",CE,Attached,Shariatpur,Palung,M,Shariatpur,,03/27/2012 00:00:00,PHY 151,,,,,,,1,2,,,2,,
"15,332",CE,Attached,Shariatpur,Palung,M,Shariatpur,,03/27/2012 00:00:00,SHOP 132,,,,,,,1,2,,,2,,
"15,333",CE,Resident,Rajshahi,Rajpara,F,Rajshahi,,03/27/2012 00:00:00,CE 100,A-,,,,,109,1,1,3,3,1,19,19
"15,333",CE,Resident,Rajshahi,Rajpara,F,Rajshahi,,03/27/2012 00:00:00,CE 101,B+,30,48,79,40,197,1,1,3,3,1,19,19
"15,333",CE,Resident,Rajshahi,Rajpara,F,Rajshahi,,03/27/2012 00:00:00,CE 102,,,,,,,1,2,,,2,,
"15,333",CE,Resident,Rajshahi,Rajpara,F,Rajshahi,,03/27/2012 00:00:00,CE 103,,,,,,,1,2,,,2,,
"15,333",CE,Resident,Rajshahi,Rajpara,F,Rajshahi,,03/27/2012 00:00:00,CHEM 103,B,30,40,58,52,180,1,1,3,3,1,19,19
"15,333",CE,Resident,Rajshahi,Rajpara,F,Rajshahi,,03/27/2012 00:00:00,CHEM 114,A,,,,,112,1,1,3,3,1,19,19
"15,333",CE,Resident,Rajshahi,Rajpara,F,Rajshahi,,03/27/2012 00:00:00,EEE 165,,,,,,,1,2,,,2,,
"15,333",CE,Resident,Rajshahi,Rajpara,F,Rajshahi,,03/27/2012 00:00:00,HUM 185,,,,,,,1,2,,,2,,
"15,333",CE,Resident,Rajshahi,Rajpara,F,Rajshahi,,03/27/2012 00:00:00,HUM 274,,,,,,,1,2,,,2,,
"15,333",CE,Resident,Rajshahi,Rajpara,F,Rajshahi,,03/27/2012 00:00:00,HUM 355,A+,20,32,59,54,165,1,1,3,3,1,19,19
"15,333",CE,Resident,Rajshahi,Rajpara,F,Rajshahi,,03/27/2012 00:00:00,MATH 137,B,30,56,46,49,181,1,1,3,3,1,19,19
"15,333",CE,Resident,Rajshahi,Rajpara,F,Rajshahi,,03/27/2012 00:00:00,MATH 139,,,,,,,1,2,,,2,,
"15,333",CE,Resident,Rajshahi,Rajpara,F,Rajshahi,,03/27/2012 00:00:00,PHY 101,B,30,45,36,77,188,1,1,3,3,1,19,19
"15,333",CE,Resident,Rajshahi,Rajpara,F,Rajshahi,,03/27/2012 00:00:00,PHY 102,A,,,,,113,1,1,3,3,1,19,19
"15,333",CE,Resident,Rajshahi,Rajpara,F,Rajshahi,,03/27/2012 00:00:00,PHY 151,,,,,,,1,2,,,2,,
"15,333",CE,Resident,Rajshahi,Rajpara,F,Rajshahi,,03/27/2012 00:00:00,SHOP 132,,,,,,,1,2,,,2,,
"15,334",CSE,Resident,Bogra,Bogra hq,M,Bogra,,03/27/2012 00:00:00,CHEM 113,,,,,,,1,2,,,2,,
"15,334",CSE,Resident,Bogra,Bogra hq,M,Bogra,,03/27/2012 00:00:00,CHEM 114,,,,,,,1,2,,,2,,
"15,334",CSE,Resident,Bogra,Bogra hq,M,Bogra,,03/27/2012 00:00:00,CSE 100,B+,,,,,135,1,1,3,3,1,17,17
"15,334",CSE,Resident,Bogra,Bogra hq,M,Bogra,,03/27/2012 00:00:00,CSE 103,,,,,,,1,2,,,2,,
"15,334",CSE,Resident,Bogra,Bogra hq,M,Bogra,,03/27/2012 00:00:00,CSE 105,,,,,,,1,2,,,2,,
"15,334",CSE,Resident,Bogra,Bogra hq,M,Bogra,,03/27/2012 00:00:00,CSE 106,,,,,,,1,2,,,2,,
"15,334",CSE,Resident,Bogra,Bogra hq,M,Bogra,,03/27/2012 00:00:00,EEE 163,C,18,40,64,15,137,1,1,3,3,1,17,17
"15,334",CSE,Resident,Bogra,Bogra hq,M,Bogra,,03/27/2012 00:00:00,EEE 164,A+,,,,,133,1,1,3,3,1,17,17
"15,334",CSE,Resident,Bogra,Bogra hq,M,Bogra,,03/27/2012 00:00:00,HUM 175,,,,,,,1,2,,,2,,
"15,334",CSE,Resident,Bogra,Bogra hq,M,Bogra,,03/27/2012 00:00:00,HUM 272,,,,,,,1,2,,,2,,
"15,334",CSE,Resident,Bogra,Bogra hq,M,Bogra,,03/27/2012 00:00:00,MATH 141,F,12,32,33,30,107,1,1,3,3,1,17,17
"15,334",CSE,Resident,Bogra,Bogra hq,M,Bogra,,03/27/2012 00:00:00,MATH 143,,,,,,,1,2,,,2,,
"15,334",CSE,Resident,Bogra,Bogra hq,M,Bogra,,03/27/2012 00:00:00,ME 160,A+,,,,,125,1,1,3,3,1,17,17
"15,334",CSE,Resident,Bogra,Bogra hq,M,Bogra,,03/27/2012 00:00:00,ME 165,D,30,24,56,20,130,1,1,3,3,1,17,17
"15,334",CSE,Resident,Bogra,Bogra hq,M,Bogra,,03/27/2012 00:00:00,PHY 102,A-,,,,,105,1,1,3,3,1,17,17
"15,334",CSE,Resident,Bogra,Bogra hq,M,Bogra,,03/27/2012 00:00:00,PHY 109,C,28,20,114,18,180,1,1,3,3,1,17,17
"15,335",CSE,Resident,Chittagong,Mirsharai,M,Chittagong,,03/27/2012 00:00:00,CHEM 113,,,,,,,1,2,,,2,,
"15,335",CSE,Resident,Chittagong,Mirsharai,M,Chittagong,,03/27/2012 00:00:00,CHEM 114,,,,,,,1,2,,,2,,
"15,335",CSE,Resident,Chittagong,Mirsharai,M,Chittagong,,03/27/2012 00:00:00,CSE 100,B-,,,,,110,1,1,3,3,1,17,17
"15,335",CSE,Resident,Chittagong,Mirsharai,M,Chittagong,,03/27/2012 00:00:00,CSE 103,,,,,,,1,2,,,2,,
"15,335",CSE,Resident,Chittagong,Mirsharai,M,Chittagong,,03/27/2012 00:00:00,CSE 105,,,,,,,1,2,,,2,,
"15,335",CSE,Resident,Chittagong,Mirsharai,M,Chittagong,,03/27/2012 00:00:00,CSE 106,,,,,,,1,2,,,2,,
"15,335",CSE,Resident,Chittagong,Mirsharai,M,Chittagong,,03/27/2012 00:00:00,EEE 163,D,15,30,49,37,131,1,1,3,3,1,17,17
"15,335",CSE,Resident,Chittagong,Mirsharai,M,Chittagong,,03/27/2012 00:00:00,EEE 164,A-,,,,,107,1,1,3,3,1,17,17
"15,335",CSE,Resident,Chittagong,Mirsharai,M,Chittagong,,03/27/2012 00:00:00,HUM 175,,,,,,,1,2,,,2,,
"15,335",CSE,Resident,Chittagong,Mirsharai,M,Chittagong,,03/27/2012 00:00:00,HUM 272,,,,,,,1,2,,,2,,
"15,335",CSE,Resident,Chittagong,Mirsharai,M,Chittagong,,03/27/2012 00:00:00,MATH 141,C,12,29,77,17,135,1,1,3,3,1,17,17
"15,335",CSE,Resident,Chittagong,Mirsharai,M,Chittagong,,03/27/2012 00:00:00,MATH 143,,,,,,,1,2,,,2,,
"15,335",CSE,Resident,Chittagong,Mirsharai,M,Chittagong,,03/27/2012 00:00:00,ME 160,C,,,,,68,1,1,3,3,1,17,17
"15,335",CSE,Resident,Chittagong,Mirsharai,M,Chittagong,,03/27/2012 00:00:00,ME 165,F,30,16,25,1,72,1,1,3,3,1,17,17
"15,335",CSE,Resident,Chittagong,Mirsharai,M,Chittagong,,03/27/2012 00:00:00,PHY 102,B+,,,,,99,1,1,3,3,1,17,17
"15,335",CSE,Resident,Chittagong,Mirsharai,M,Chittagong,,03/27/2012 00:00:00,PHY 109,C+,36,33,104,29,202,1,1,3,3,1,17,17
"15,336",CSE,Attached,Comilla,Monohargong,M,Comilla,,03/27/2012 00:00:00,CHEM 113,,,,,,,1,2,,,2,,
"15,336",CSE,Attached,Comilla,Monohargong,M,Comilla,,03/27/2012 00:00:00,CHEM 114,,,,,,,1,2,,,2,,
"15,336",CSE,Attached,Comilla,Monohargong,M,Comilla,,03/27/2012 00:00:00,CSE 100,A+,,,,,172,1,1,4,4,1,20,20
"15,336",CSE,Attached,Comilla,Monohargong,M,Comilla,,03/27/2012 00:00:00,CSE 103,,,,,,,1,2,,,2,,
"15,336",CSE,Attached,Comilla,Monohargong,M,Comilla,,03/27/2012 00:00:00,CSE 105,,,,,,,1,2,,,2,,
"15,336",CSE,Attached,Comilla,Monohargong,M,Comilla,,03/27/2012 00:00:00,CSE 106,,,,,,,1,2,,,2,,
"15,336",CSE,Attached,Comilla,Monohargong,M,Comilla,,03/27/2012 00:00:00,EEE 163,A-,30,53,91,35,209,1,1,4,4,1,20,20
"15,336",CSE,Attached,Comilla,Monohargong,M,Comilla,,03/27/2012 00:00:00,EEE 164,A+,,,,,128,1,1,4,4,1,20,20
"15,336",CSE,Attached,Comilla,Monohargong,M,Comilla,,03/27/2012 00:00:00,HUM 175,,,,,,,1,2,,,2,,
"15,336",CSE,Attached,Comilla,Monohargong,M,Comilla,,03/27/2012 00:00:00,HUM 272,,,,,,,1,2,,,2,,
"15,336",CSE,Attached,Comilla,Monohargong,M,Comilla,,03/27/2012 00:00:00,MATH 141,B,30,52,69,39,190,1,1,4,4,1,20,20
"15,336",CSE,Attached,Comilla,Monohargong,M,Comilla,,03/27/2012 00:00:00,MATH 143,,,,,,,1,2,,,2,,
"15,336",CSE,Attached,Comilla,Monohargong,M,Comilla,,03/27/2012 00:00:00,ME 160,A+,,,,,125,1,1,4,4,1,20,20
"15,336",CSE,Attached,Comilla,Monohargong,M,Comilla,,03/27/2012 00:00:00,ME 165,A,30,56,85,56,227,1,1,4,4,1,20,20
"15,336",CSE,Attached,Comilla,Monohargong,M,Comilla,,03/27/2012 00:00:00,PHY 102,A+,,,,,120,1,1,4,4,1,20,20
"15,336",CSE,Attached,Comilla,Monohargong,M,Comilla,,03/27/2012 00:00:00,PHY 109,A-,40,67,103,77,287,1,1,4,4,1,20,20
"15,337",CSE,Attached,Brahmanbaria,Bancharampur,M,Brahmanbaria,,03/27/2012 00:00:00,CHEM 113,,,,,,,1,2,,,2,,
"15,337",CSE,Attached,Brahmanbaria,Bancharampur,M,Brahmanbaria,,03/27/2012 00:00:00,CHEM 114,,,,,,,1,2,,,2,,
"15,337",CSE,Attached,Brahmanbaria,Bancharampur,M,Brahmanbaria,,03/27/2012 00:00:00,CSE 100,A-,,,,,140,1,1,4,4,1,20,20
"15,337",CSE,Attached,Brahmanbaria,Bancharampur,M,Brahmanbaria,,03/27/2012 00:00:00,CSE 103,,,,,,,1,2,,,2,,
"15,337",CSE,Attached,Brahmanbaria,Bancharampur,M,Brahmanbaria,,03/27/2012 00:00:00,CSE 105,,,,,,,1,2,,,2,,
"15,337",CSE,Attached,Brahmanbaria,Bancharampur,M,Brahmanbaria,,03/27/2012 00:00:00,CSE 106,,,,,,,1,2,,,2,,
"15,337",CSE,Attached,Brahmanbaria,Bancharampur,M,Brahmanbaria,,03/27/2012 00:00:00,EEE 163,A,30,46,78,72,226,1,1,4,4,1,20,20
"15,337",CSE,Attached,Brahmanbaria,Bancharampur,M,Brahmanbaria,,03/27/2012 00:00:00,EEE 164,A-,,,,,105,1,1,4,4,1,20,20
"15,337",CSE,Attached,Brahmanbaria,Bancharampur,M,Brahmanbaria,,03/27/2012 00:00:00,HUM 175,,,,,,,1,2,,,2,,
"15,337",CSE,Attached,Brahmanbaria,Bancharampur,M,Brahmanbaria,,03/27/2012 00:00:00,HUM 272,,,,,,,1,2,,,2,,
"15,337",CSE,Attached,Brahmanbaria,Bancharampur,M,Brahmanbaria,,03/27/2012 00:00:00,MATH 141,A+,30,58,75,81,244,1,1,4,4,1,20,20
"15,337",CSE,Attached,Brahmanbaria,Bancharampur,M,Brahmanbaria,,03/27/2012 00:00:00,MATH 143,,,,,,,1,2,,,2,,
"15,337",CSE,Attached,Brahmanbaria,Bancharampur,M,Brahmanbaria,,03/27/2012 00:00:00,ME 160,A-,,,,,107,1,1,4,4,1,20,20
"15,337",CSE,Attached,Brahmanbaria,Bancharampur,M,Brahmanbaria,,03/27/2012 00:00:00,ME 165,A-,30,58,54,76,218,1,1,4,4,1,20,20
"15,337",CSE,Attached,Brahmanbaria,Bancharampur,M,Brahmanbaria,,03/27/2012 00:00:00,PHY 102,A,,,,,115,1,1,4,4,1,20,20
"15,337",CSE,Attached,Brahmanbaria,Bancharampur,M,Brahmanbaria,,03/27/2012 00:00:00,PHY 109,A+,40,65,118,102,325,1,1,4,4,1,20,20
"15,338",CSE,Resident,Jessore,Jhikargachha,M,Jessore,,03/27/2012 00:00:00,CHEM 113,,,,,,,1,2,,,2,,
"15,338",CSE,Resident,Jessore,Jhikargachha,M,Jessore,,03/27/2012 00:00:00,CHEM 114,,,,,,,1,2,,,2,,
"15,338",CSE,Resident,Jessore,Jhikargachha,M,Jessore,,03/27/2012 00:00:00,CSE 100,A,,,,,149,1,1,3,3,1,20,20
"15,338",CSE,Resident,Jessore,Jhikargachha,M,Jessore,,03/27/2012 00:00:00,CSE 103,,,,,,,1,2,,,2,,
"15,338",CSE,Resident,Jessore,Jhikargachha,M,Jessore,,03/27/2012 00:00:00,CSE 105,,,,,,,1,2,,,2,,
"15,338",CSE,Resident,Jessore,Jhikargachha,M,Jessore,,03/27/2012 00:00:00,CSE 106,,,,,,,1,2,,,2,,
"15,338",CSE,Resident,Jessore,Jhikargachha,M,Jessore,,03/27/2012 00:00:00,EEE 163,B,27,46,73,38,184,1,1,3,3,1,20,20
"15,338",CSE,Resident,Jessore,Jhikargachha,M,Jessore,,03/27/2012 00:00:00,EEE 164,A+,,,,,138,1,1,3,3,1,20,20
"15,338",CSE,Resident,Jessore,Jhikargachha,M,Jessore,,03/27/2012 00:00:00,HUM 175,,,,,,,1,2,,,2,,
"15,338",CSE,Resident,Jessore,Jhikargachha,M,Jessore,,03/27/2012 00:00:00,HUM 272,,,,,,,1,2,,,2,,
"15,338",CSE,Resident,Jessore,Jhikargachha,M,Jessore,,03/27/2012 00:00:00,MATH 141,B-,30,52,61,33,176,1,1,3,3,1,20,20
"15,338",CSE,Resident,Jessore,Jhikargachha,M,Jessore,,03/27/2012 00:00:00,MATH 143,,,,,,,1,2,,,2,,
"15,338",CSE,Resident,Jessore,Jhikargachha,M,Jessore,,03/27/2012 00:00:00,ME 160,A-,,,,,108,1,1,3,3,1,20,20
"15,338",CSE,Resident,Jessore,Jhikargachha,M,Jessore,,03/27/2012 00:00:00,ME 165,B,30,40,46,70,186,1,1,3,3,1,20,20
"15,338",CSE,Resident,Jessore,Jhikargachha,M,Jessore,,03/27/2012 00:00:00,PHY 102,A,,,,,113,1,1,3,3,1,20,20
"15,338",CSE,Resident,Jessore,Jhikargachha,M,Jessore,,03/27/2012 00:00:00,PHY 109,B+,40,59,113,54,266,1,1,3,3,1,20,20
"15,339",CSE,Attached,Dhaka,Keranigonj,M,Dhaka,,03/27/2012 00:00:00,CHEM 113,,,,,,,1,2,,,2,,
"15,339",CSE,Attached,Dhaka,Keranigonj,M,Dhaka,,03/27/2012 00:00:00,CHEM 114,,,,,,,1,2,,,2,,
"15,339",CSE,Attached,Dhaka,Keranigonj,M,Dhaka,,03/27/2012 00:00:00,CSE 100,A+,,,,,167,1,1,4,4,1,20,20
"15,339",CSE,Attached,Dhaka,Keranigonj,M,Dhaka,,03/27/2012 00:00:00,CSE 103,,,,,,,1,2,,,2,,
"15,339",CSE,Attached,Dhaka,Keranigonj,M,Dhaka,,03/27/2012 00:00:00,CSE 105,,,,,,,1,2,,,2,,
"15,339",CSE,Attached,Dhaka,Keranigonj,M,Dhaka,,03/27/2012 00:00:00,CSE 106,,,,,,,1,2,,,2,,
"15,339",CSE,Attached,Dhaka,Keranigonj,M,Dhaka,,03/27/2012 00:00:00,EEE 163,A-,30,43,84,55,212,1,1,4,4,1,20,20
"15,339",CSE,Attached,Dhaka,Keranigonj,M,Dhaka,,03/27/2012 00:00:00,EEE 164,A-,,,,,105,1,1,4,4,1,20,20
"15,339",CSE,Attached,Dhaka,Keranigonj,M,Dhaka,,03/27/2012 00:00:00,HUM 175,,,,,,,1,2,,,2,,
"15,339",CSE,Attached,Dhaka,Keranigonj,M,Dhaka,,03/27/2012 00:00:00,HUM 272,,,,,,,1,2,,,2,,
"15,339",CSE,Attached,Dhaka,Keranigonj,M,Dhaka,,03/27/2012 00:00:00,MATH 141,A-,30,57,80,48,215,1,1,4,4,1,20,20
"15,339",CSE,Attached,Dhaka,Keranigonj,M,Dhaka,,03/27/2012 00:00:00,MATH 143,,,,,,,1,2,,,2,,
"15,339",CSE,Attached,Dhaka,Keranigonj,M,Dhaka,,03/27/2012 00:00:00,ME 160,A+,,,,,125,1,1,4,4,1,20,20
"15,339",CSE,Attached,Dhaka,Keranigonj,M,Dhaka,,03/27/2012 00:00:00,ME 165,B+,30,52,57,63,202,1,1,4,4,1,20,20
"15,339",CSE,Attached,Dhaka,Keranigonj,M,Dhaka,,03/27/2012 00:00:00,PHY 102,A-,,,,,109,1,1,4,4,1,20,20
"15,339",CSE,Attached,Dhaka,Keranigonj,M,Dhaka,,03/27/2012 00:00:00,PHY 109,A,40,68,100,92,300,1,1,4,4,1,20,20
"15,340",CSE,Resident,Jessore,Abhoynagar,F,Jessore,,03/27/2012 00:00:00,CHEM 113,,,,,,,1,2,,,2,,
"15,340",CSE,Resident,Jessore,Abhoynagar,F,Jessore,,03/27/2012 00:00:00,CHEM 114,,,,,,,1,2,,,2,,
"15,340",CSE,Resident,Jessore,Abhoynagar,F,Jessore,,03/27/2012 00:00:00,CSE 100,A-,,,,,140,1,1,3,3,1,20,20
"15,340",CSE,Resident,Jessore,Abhoynagar,F,Jessore,,03/27/2012 00:00:00,CSE 103,,,,,,,1,2,,,2,,
"15,340",CSE,Resident,Jessore,Abhoynagar,F,Jessore,,03/27/2012 00:00:00,CSE 105,,,,,,,1,2,,,2,,
"15,340",CSE,Resident,Jessore,Abhoynagar,F,Jessore,,03/27/2012 00:00:00,CSE 106,,,,,,,1,2,,,2,,
"15,340",CSE,Resident,Jessore,Abhoynagar,F,Jessore,,03/27/2012 00:00:00,EEE 163,B,30,53,52,44,179,1,1,3,3,1,20,20
"15,340",CSE,Resident,Jessore,Abhoynagar,F,Jessore,,03/27/2012 00:00:00,EEE 164,B+,,,,,98,1,1,3,3,1,20,20
"15,340",CSE,Resident,Jessore,Abhoynagar,F,Jessore,,03/27/2012 00:00:00,HUM 175,,,,,,,1,2,,,2,,
"15,340",CSE,Resident,Jessore,Abhoynagar,F,Jessore,,03/27/2012 00:00:00,HUM 272,,,,,,,1,2,,,2,,
"15,340",CSE,Resident,Jessore,Abhoynagar,F,Jessore,,03/27/2012 00:00:00,MATH 141,B+,30,57,39,70,196,1,1,3,3,1,20,20
"15,340",CSE,Resident,Jessore,Abhoynagar,F,Jessore,,03/27/2012 00:00:00,MATH 143,,,,,,,1,2,,,2,,
"15,340",CSE,Resident,Jessore,Abhoynagar,F,Jessore,,03/27/2012 00:00:00,ME 160,B+,,,,,99,1,1,3,3,1,20,20
"15,340",CSE,Resident,Jessore,Abhoynagar,F,Jessore,,03/27/2012 00:00:00,ME 165,A-,30,56,41,91,218,1,1,3,3,1,20,20
"15,340",CSE,Resident,Jessore,Abhoynagar,F,Jessore,,03/27/2012 00:00:00,PHY 102,A,,,,,113,1,1,3,3,1,20,20
"15,340",CSE,Resident,Jessore,Abhoynagar,F,Jessore,,03/27/2012 00:00:00,PHY 109,A,40,67,94,109,310,1,1,3,3,1,20,20
"15,341",CSE,Attached,Munshiganj,Munshigonj hq,M,Munshiganj,,03/27/2012 00:00:00,CHEM 113,,,,,,,1,2,,,2,,
"15,341",CSE,Attached,Munshiganj,Munshigonj hq,M,Munshiganj,,03/27/2012 00:00:00,CHEM 114,,,,,,,1,2,,,2,,
"15,341",CSE,Attached,Munshiganj,Munshigonj hq,M,Munshiganj,,03/27/2012 00:00:00,CSE 100,A+,,,,,160,1,1,3,3,1,20,20
"15,341",CSE,Attached,Munshiganj,Munshigonj hq,M,Munshiganj,,03/27/2012 00:00:00,CSE 103,,,,,,,1,2,,,2,,
"15,341",CSE,Attached,Munshiganj,Munshigonj hq,M,Munshiganj,,03/27/2012 00:00:00,CSE 105,,,,,,,1,2,,,2,,
"15,341",CSE,Attached,Munshiganj,Munshigonj hq,M,Munshiganj,,03/27/2012 00:00:00,CSE 106,,,,,,,1,2,,,2,,
"15,341",CSE,Attached,Munshiganj,Munshigonj hq,M,Munshiganj,,03/27/2012 00:00:00,EEE 163,B+,30,39,67,60,196,1,1,3,3,1,20,20
"15,341",CSE,Attached,Munshiganj,Munshigonj hq,M,Munshiganj,,03/27/2012 00:00:00,EEE 164,A+,,,,,123,1,1,3,3,1,20,20
"15,341",CSE,Attached,Munshiganj,Munshigonj hq,M,Munshiganj,,03/27/2012 00:00:00,HUM 175,,,,,,,1,2,,,2,,
"15,341",CSE,Attached,Munshiganj,Munshigonj hq,M,Munshiganj,,03/27/2012 00:00:00,HUM 272,,,,,,,1,2,,,2,,
"15,341",CSE,Attached,Munshiganj,Munshigonj hq,M,Munshiganj,,03/27/2012 00:00:00,MATH 141,B,30,44,71,40,185,1,1,3,3,1,20,20
"15,341",CSE,Attached,Munshiganj,Munshigonj hq,M,Munshiganj,,03/27/2012 00:00:00,MATH 143,,,,,,,1,2,,,2,,
"15,341",CSE,Attached,Munshiganj,Munshigonj hq,M,Munshiganj,,03/27/2012 00:00:00,ME 160,A+,,,,,135,1,1,3,3,1,20,20
"15,341",CSE,Attached,Munshiganj,Munshigonj hq,M,Munshiganj,,03/27/2012 00:00:00,ME 165,B+,30,37,39,92,198,1,1,3,3,1,20,20
